"","iso3c","date","iso2c","country","date_ct","granularity","GB.XPD.RSDV.GD.ZS","IP.JRN.ARTC.SC","NY.GDP.PCAP.PP.CD","SP.POP.TOTL"
"1933","PSE","2007","PS","West Bank and Gaza",2007-01-01,"annual",0.20833,NA,3780.69117506072,3494496
"1934","PSE","2008","PS","West Bank and Gaza",2008-01-01,"annual",0.16338,NA,3470.01798430887,3596688
"1935","PSE","2009","PS","West Bank and Gaza",2009-01-01,"annual",0.39655,NA,4045.12800028243,3702218
"1936","PSE","2010","PS","West Bank and Gaza",2010-01-01,"annual",0.39477,NA,4088.33676543011,3811102
"1937","PSE","2011","PS","West Bank and Gaza",2011-01-01,"annual",NA,NA,4356.34182492654,3927051
"1938","PSE","2012","PS","West Bank and Gaza",2012-01-01,"annual",NA,NA,4931.00218360493,4046901
"1939","PSE","2013","PS","West Bank and Gaza",2013-01-01,"annual",0.4922,NA,4655.14935927811,4169506
"1940","PSE","2014","PS","West Bank and Gaza",2014-01-01,"annual",NA,NA,4541.35687390715,4294682
"1941","PSS","2005","S2","Pacific island small states",2005-01-01,"annual",NA,91.6211685708256,4262.23828634578,2072666
"1942","PSS","2006","S2","Pacific island small states",2006-01-01,"annual",NA,111.42283210293,4434.88755026348,2098522
"1943","PSS","2007","S2","Pacific island small states",2007-01-01,"annual",NA,113.710979547901,4530.34532765001,2126308
"1944","PSS","2008","S2","Pacific island small states",2008-01-01,"annual",NA,83.4891280947255,4635.24130473272,2155439
"1945","PSS","2009","S2","Pacific island small states",2009-01-01,"annual",NA,93.9,4533.23058692323,2184920
"1946","PSS","2010","S2","Pacific island small states",2010-01-01,"annual",NA,100.956528493738,4663.30329158672,2214096
"1947","PSS","2011","S2","Pacific island small states",2011-01-01,"annual",NA,95.6314296098295,4882.26971848606,2242763
"1948","PSS","2012","S2","Pacific island small states",2012-01-01,"annual",NA,93.2001220773762,4994.4730127694,2271298
"1949","PSS","2013","S2","Pacific island small states",2013-01-01,"annual",NA,119.25607018503,5168.03867846175,2300045
"1950","PSS","2014","S2","Pacific island small states",2014-01-01,"annual",NA,160.440899117328,5406.42095929877,2329458
"1951","PST","2005","V4","Post-demographic dividend",2005-01-01,"annual",2.26888096795369,1078323.17084781,32812.6461596516,1046610825
"1952","PST","2006","V4","Post-demographic dividend",2006-01-01,"annual",2.29592035112307,1112781.34565603,34900.1673372288,1052236679
"1953","PST","2007","V4","Post-demographic dividend",2007-01-01,"annual",2.31299818146732,1153061.25296087,36590.0494273381,1058174512
"1954","PST","2008","V4","Post-demographic dividend",2008-01-01,"annual",2.40341816821504,1177463.9277289,37477.2369412343,1064603305
"1955","PST","2009","V4","Post-demographic dividend",2009-01-01,"annual",2.47297521453326,1215810.13925344,36430.2120969105,1070107590
"1956","PST","2010","V4","Post-demographic dividend",2010-01-01,"annual",2.44098040809776,1248852.25779548,37731.0874186401,1075140985
"1957","PST","2011","V4","Post-demographic dividend",2011-01-01,"annual",2.47779085391808,1300118.81201748,39125.7784592391,1078083259
"1958","PST","2012","V4","Post-demographic dividend",2012-01-01,"annual",2.496619454586,1339954.69741225,40141.3263113862,1082722218
"1959","PST","2013","V4","Post-demographic dividend",2013-01-01,"annual",2.48811273806685,1360593.5085225,41509.1647699775,1087560614
"1960","PST","2014","V4","Post-demographic dividend",2014-01-01,"annual",2.52969076903603,1383472.67150654,42631.4491991141,1092601669
"1961","PYF","2005","PF","French Polynesia",2005-01-01,"annual",NA,NA,NA,254886
"1962","PYF","2006","PF","French Polynesia",2006-01-01,"annual",NA,NA,NA,257832
"1963","PYF","2007","PF","French Polynesia",2007-01-01,"annual",NA,NA,NA,260594
"1964","PYF","2008","PF","French Polynesia",2008-01-01,"annual",NA,NA,NA,263179
"1965","PYF","2009","PF","French Polynesia",2009-01-01,"annual",NA,NA,NA,265581
"1966","PYF","2010","PF","French Polynesia",2010-01-01,"annual",NA,NA,NA,267820
"1967","PYF","2011","PF","French Polynesia",2011-01-01,"annual",NA,NA,NA,269843
"1968","PYF","2012","PF","French Polynesia",2012-01-01,"annual",NA,NA,NA,271703
"1969","PYF","2013","PF","French Polynesia",2013-01-01,"annual",NA,NA,NA,273528
"1970","PYF","2014","PF","French Polynesia",2014-01-01,"annual",NA,NA,NA,275484
"1971","QAT","2005","QA","Qatar",2005-01-01,"annual",NA,168.8,97767.1903443648,864863
"1972","QAT","2006","QA","Qatar",2006-01-01,"annual",NA,184.4,108831.252401081,1010382
"1973","QAT","2007","QA","Qatar",2007-01-01,"annual",NA,244.1,111959.861509228,1189633
"1974","QAT","2008","QA","Qatar",2008-01-01,"annual",NA,279.8,115012.450334212,1389342
"1975","QAT","2009","QA","Qatar",2009-01-01,"annual",NA,330.3,113312.852224035,1590780
"1976","QAT","2010","QA","Qatar",2010-01-01,"annual",NA,408.7,122609.410776499,1779676
"1977","QAT","2011","QA","Qatar",2011-01-01,"annual",NA,471.1,129349.916351584,1952054
"1978","QAT","2012","QA","Qatar",2012-01-01,"annual",0.47865,623.9,127610.208824437,2109568
"1979","QAT","2013","QA","Qatar",2013-01-01,"annual",NA,808.2,126913.035408131,2250473
"1980","QAT","2014","QA","Qatar",2014-01-01,"annual",NA,1106.6,127066.814393197,2374419
"1981","ROU","2005","RO","Romania",2005-01-01,"annual",0.40816,3460.7,9723.54828513807,21319685
"1982","ROU","2006","RO","Romania",2006-01-01,"annual",0.45124,3522.9,11689.1018091306,21193760
"1983","ROU","2007","RO","Romania",2007-01-01,"annual",0.52089,5170,13445.627485143,20882982
"1984","ROU","2008","RO","Romania",2008-01-01,"annual",0.56884,7367.8,16302.04015696,20537875
"1985","ROU","2009","RO","Romania",2009-01-01,"annual",0.46123,9550.1,15994.0811693582,20367487
"1986","ROU","2010","RO","Romania",2010-01-01,"annual",0.45196,11010.2,17164.0215746472,20246871
"1987","ROU","2011","RO","Romania",2011-01-01,"annual",0.49324,10906.2,18095.0619155216,20147528
"1988","ROU","2012","RO","Romania",2012-01-01,"annual",0.48281,11061.6,18983.2731014497,20058035
"1989","ROU","2013","RO","Romania",2013-01-01,"annual",0.38694,11177,19859.447265707,19983693
"1990","ROU","2014","RO","Romania",2014-01-01,"annual",0.38258,10800.6,20609.5835304305,19908979
"1991","RUS","2005","RU","Russian Federation",2005-01-01,"annual",1.06845,33091.8,11822.3709000841,143518523
"1992","RUS","2006","RU","Russian Federation",2006-01-01,"annual",1.07363,29368.9,14916.185263567,143049528
"1993","RUS","2007","RU","Russian Federation",2007-01-01,"annual",1.11771,30319.7,16648.5868641678,142805088
"1994","RUS","2008","RU","Russian Federation",2008-01-01,"annual",1.04376,31854.4,20163.5876480167,142742350
"1995","RUS","2009","RU","Russian Federation",2009-01-01,"annual",1.25215,32620.2,19386.584396792,142785342
"1996","RUS","2010","RU","Russian Federation",2010-01-01,"annual",1.1304,33960.8,20497.934076089,142849449
"1997","RUS","2011","RU","Russian Federation",2011-01-01,"annual",1.02249,36157.3,24310.0439655517,142960868
"1998","RUS","2012","RU","Russian Federation",2012-01-01,"annual",1.04614,36252.6,25784.5671588469,143201676
"1999","RUS","2013","RU","Russian Federation",2013-01-01,"annual",1.05605,39714.7,26240.2745047909,143506911
"2000","RUS","2014","RU","Russian Federation",2014-01-01,"annual",1.08797,44994.7,25797.4985295037,143819666
"2001","RWA","2005","RW","Rwanda",2005-01-01,"annual",NA,7.3,920.766713013893,8991735
"2002","RWA","2006","RW","Rwanda",2006-01-01,"annual",NA,18,1012.47896384124,9206580
"2003","RWA","2007","RW","Rwanda",2007-01-01,"annual",NA,19.7,1090.84624538775,9447402
"2004","RWA","2008","RW","Rwanda",2008-01-01,"annual",NA,25.8,1203.14825769997,9708169
"2005","RWA","2009","RW","Rwanda",2009-01-01,"annual",NA,33.6,1253.73780457541,9977446
"2006","RWA","2010","RW","Rwanda",2010-01-01,"annual",NA,55.6,1325.78162054261,10246842
"2007","RWA","2011","RW","Rwanda",2011-01-01,"annual",NA,53.2,1421.18592946921,10516071
"2008","RWA","2012","RW","Rwanda",2012-01-01,"annual",NA,58.1,1535.48264628773,10788853
"2009","RWA","2013","RW","Rwanda",2013-01-01,"annual",NA,87.9,1592.82342263024,11065151
"2010","RWA","2014","RW","Rwanda",2014-01-01,"annual",NA,88.2,1698.48824385192,11345357
"2011","SAS","2005","8S","South Asia",2005-01-01,"annual",0.766551847708824,36783.7,2787.43413715573,1512521166
"2012","SAS","2006","8S","South Asia",2006-01-01,"annual",0.779497736754848,42850.1,3070.88278089989,1536799012
"2013","SAS","2007","8S","South Asia",2007-01-01,"annual",0.794300954452467,48806.8,3380.72984809675,1560689001
"2014","SAS","2008","8S","South Asia",2008-01-01,"annual",0.83434320382929,54780.4,3525.43524574462,1584247163
"2015","SAS","2009","8S","South Asia",2009-01-01,"annual",0.795301614450088,61743.5,3763.32863830695,1607562312
"2016","SAS","2010","8S","South Asia",2010-01-01,"annual",0.794629517798615,70899.2,4088.88981526652,1630729920
"2017","SAS","2011","8S","South Asia",2011-01-01,"annual",0.778238233777042,84346.8,4371.63816741898,1653756466
"2018","SAS","2012","8S","South Asia",2012-01-01,"annual",NA,92449.7,4631.4211879654,1676614288
"2019","SAS","2013","8S","South Asia",2013-01-01,"annual",NA,100329.6,4924.2141151273,1699306053
"2020","SAS","2014","8S","South Asia",2014-01-01,"annual",NA,112303.2,5284.41814911577,1721840539
"2021","SAU","2005","SA","Saudi Arabia",2005-01-01,"annual",0.04233,1734,40547.1344672217,23905654
"2022","SAU","2006","SA","Saudi Arabia",2006-01-01,"annual",0.04249,1898,41782.5440859589,24578301
"2023","SAU","2007","SA","Saudi Arabia",2007-01-01,"annual",0.04518,2011.6,42520.3550187159,25252569
"2024","SAU","2008","SA","Saudi Arabia",2008-01-01,"annual",0.049,2222.4,44841.9293177201,25940770
"2025","SAU","2009","SA","Saudi Arabia",2009-01-01,"annual",0.07334,2836.4,43055.8106902782,26661492
"2026","SAU","2010","SA","Saudi Arabia",2010-01-01,"annual",0.88434,3621.3,44502.4193074312,27425676
"2027","SAU","2011","SA","Saudi Arabia",2011-01-01,"annual",0.9004,4957.5,48524.6324875473,28238020
"2028","SAU","2012","SA","Saudi Arabia",2012-01-01,"annual",0.88,5982.5,50573.3906479994,29086357
"2029","SAU","2013","SA","Saudi Arabia",2013-01-01,"annual",0.81806,7410.5,51264.8661487972,29944476
"2030","SAU","2014","SA","Saudi Arabia",2014-01-01,"annual",NA,8410.8,52524.05012686,30776722
"2031","SDN","2005","SD","Sudan",2005-01-01,"annual",0.29844,100.9,2415.53711517816,30911914
"2032","SDN","2006","SD","Sudan",2006-01-01,"annual",NA,108.3,2668.22375227545,31607064
"2033","SDN","2007","SD","Sudan",2007-01-01,"annual",NA,140.6,2975.82959012556,32282526
"2034","SDN","2008","SD","Sudan",2008-01-01,"annual",NA,169.5,3187.31097610988,32955496
"2035","SDN","2009","SD","Sudan",2009-01-01,"annual",NA,227.4,3231.23649545953,33650619
"2036","SDN","2010","SD","Sudan",2010-01-01,"annual",NA,258.1,3298.00474917495,34385963
"2037","SDN","2011","SD","Sudan",2011-01-01,"annual",NA,298.4,3631.66345577089,35167314
"2038","SDN","2012","SD","Sudan",2012-01-01,"annual",NA,270.4,4172.538735428,35990192
"2039","SDN","2013","SD","Sudan",2013-01-01,"annual",NA,359.2,4322.99132012595,36849918
"2040","SDN","2014","SD","Sudan",2014-01-01,"annual",NA,242.5,4403.42598823883,37737913
"2041","SEN","2005","SN","Senegal",2005-01-01,"annual",NA,207.4,1876.66244483877,11251266
"2042","SEN","2006","SN","Senegal",2006-01-01,"annual",NA,171.6,1929.54175992387,11556763
"2043","SEN","2007","SN","Senegal",2007-01-01,"annual",NA,207.6,2023.2579313318,11873557
"2044","SEN","2008","SN","Senegal",2008-01-01,"annual",0.36861,208.1,2081.00767270268,12203957
"2045","SEN","2009","SN","Senegal",2009-01-01,"annual",NA,188,2088.25174710868,12550917
"2046","SEN","2010","SN","Senegal",2010-01-01,"annual",0.5413,203.4,2139.81582613702,12916229
"2047","SEN","2011","SN","Senegal",2011-01-01,"annual",NA,284.3,2158.18118164724,13300910
"2048","SEN","2012","SN","Senegal",2012-01-01,"annual",NA,287.3,2227.468054559,13703513
"2049","SEN","2013","SN","Senegal",2013-01-01,"annual",NA,299,2272.53289419044,14120320
"2050","SEN","2014","SN","Senegal",2014-01-01,"annual",NA,332.9,2332.48524841129,14546111
"2051","SGP","2005","SG","Singapore",2005-01-01,"annual",2.16142,7959.6,55172.9236536906,4265762
"2052","SGP","2006","SG","Singapore",2006-01-01,"annual",2.13179,8204.6,59999.298491537,4401365
"2053","SGP","2007","SG","Singapore",2007-01-01,"annual",2.33915,8251.5,64466.0409606398,4588599
"2054","SGP","2008","SG","Singapore",2008-01-01,"annual",2.62062,8688.5,63438.3093154561,4839396
"2055","SGP","2009","SG","Singapore",2009-01-01,"annual",2.15815,8919.5,61646.8370306658,4987573
"2056","SGP","2010","SG","Singapore",2010-01-01,"annual",2.01523,9853.9,70646.8202648274,5076732
"2057","SGP","2011","SG","Singapore",2011-01-01,"annual",2.15275,10098.5,75013.1866592974,5183688
"2058","SGP","2012","SG","Singapore",2012-01-01,"annual",2.00685,10809.3,77429.4295432003,5312437
"2059","SGP","2013","SG","Singapore",2013-01-01,"annual",2.01219,10979.5,81287.8395529851,5399162
"2060","SGP","2014","SG","Singapore",2014-01-01,"annual",2.19754,11145.3,84429.5216888648,5469724
"2061","SLB","2005","SB","Solomon Islands",2005-01-01,"annual",NA,2.6,1424.36173102776,469885
"2062","SLB","2006","SB","Solomon Islands",2006-01-01,"annual",NA,6.6,1532.4805005876,481422
"2063","SLB","2007","SB","Solomon Islands",2007-01-01,"annual",NA,4.3,1648.97629229998,492940
"2064","SLB","2008","SB","Solomon Islands",2008-01-01,"annual",NA,2.9,1759.42575170824,504477
"2065","SLB","2009","SB","Solomon Islands",2009-01-01,"annual",NA,3.4,1651.00243508478,516079
"2066","SLB","2010","SB","Solomon Islands",2010-01-01,"annual",NA,7.9,1746.76515681922,527790
"2067","SLB","2011","SB","Solomon Islands",2011-01-01,"annual",NA,7.5,1969.2061677912,539614
"2068","SLB","2012","SB","Solomon Islands",2012-01-01,"annual",NA,5,2053.59537003635,551531
"2069","SLB","2013","SB","Solomon Islands",2013-01-01,"annual",NA,4.3,2103.95573586748,563513
"2070","SLB","2014","SB","Solomon Islands",2014-01-01,"annual",NA,6.6,2124.48821688007,575504
"2071","SLE","2005","SL","Sierra Leone",2005-01-01,"annual",NA,6,933.499817091898,5658379
"2072","SLE","2006","SL","Sierra Leone",2006-01-01,"annual",NA,5.1,982.309027150551,5848692
"2073","SLE","2007","SL","Sierra Leone",2007-01-01,"annual",NA,5,1059.51297272531,6015417
"2074","SLE","2008","SL","Sierra Leone",2008-01-01,"annual",NA,7.9,1110.93514270282,6165372
"2075","SLE","2009","SL","Sierra Leone",2009-01-01,"annual",NA,9.1,1144.52075070817,6310260
"2076","SLE","2010","SL","Sierra Leone",2010-01-01,"annual",NA,12.2,1192.59655886196,6458720
"2077","SLE","2011","SL","Sierra Leone",2011-01-01,"annual",NA,11.1,1246.25278946725,6611692
"2078","SLE","2012","SL","Sierra Leone",2012-01-01,"annual",NA,14.8,1428.53549705813,6766103
"2079","SLE","2013","SL","Sierra Leone",2013-01-01,"annual",NA,15,1712.83269485488,6922079
"2080","SLE","2014","SL","Sierra Leone",2014-01-01,"annual",NA,21.7,1778.96912856786,7079162
"2081","SLV","2005","SV","El Salvador",2005-01-01,"annual",NA,14.7,6193.97013213417,6028961
"2082","SLV","2006","SV","El Salvador",2006-01-01,"annual",NA,18.2,6603.87361385868,6056478
"2083","SLV","2007","SV","El Salvador",2007-01-01,"annual",0.08935,14.5,7008.70499098271,6083475
"2084","SLV","2008","SV","El Salvador",2008-01-01,"annual",0.11245,20.9,7205.45029423597,6110301
"2085","SLV","2009","SV","El Salvador",2009-01-01,"annual",0.07744,16,7001.79507563199,6137276
"2086","SLV","2010","SV","El Salvador",2010-01-01,"annual",0.06723,18.7,7152.20492482057,6164626
"2087","SLV","2011","SV","El Salvador",2011-01-01,"annual",0.03112,17.8,7428.03014889377,6192560
"2088","SLV","2012","SV","El Salvador",2012-01-01,"annual",0.03051,19.4,7671.62040403886,6221246
"2089","SLV","2013","SV","El Salvador",2013-01-01,"annual",0.05768,14.7,7901.96435782722,6250777
"2090","SLV","2014","SV","El Salvador",2014-01-01,"annual",0.08456,19.9,8102.86461233663,6281189
"2091","SMR","2005","SM","San Marino",2005-01-01,"annual",NA,1.3,74436.8509377393,29240
"2092","SMR","2006","SM","San Marino",2006-01-01,"annual",NA,0.7,78675.571239044,29614
"2093","SMR","2007","SM","San Marino",2007-01-01,"annual",NA,2.9,85480.6387923673,29977
"2094","SMR","2008","SM","San Marino",2008-01-01,"annual",NA,4.8,87503.9594530021,30351
"2095","SMR","2009","SM","San Marino",2009-01-01,"annual",NA,1.2,75930.5218589072,30723
"2096","SMR","2010","SM","San Marino",2010-01-01,"annual",NA,1.3,72368.2036282707,31110
"2097","SMR","2011","SM","San Marino",2011-01-01,"annual",NA,2.3,66053.1105030725,31504
"2098","SMR","2012","SM","San Marino",2012-01-01,"annual",NA,5.9,61392.9793042387,31914
"2099","SMR","2013","SM","San Marino",2013-01-01,"annual",NA,7,59764.1062937328,32303
"2100","SMR","2014","SM","San Marino",2014-01-01,"annual",NA,5.1,59528.2803096581,32657
"2101","SOM","2005","SO","Somalia",2005-01-01,"annual",NA,0,NA,10409925
"2102","SOM","2006","SO","Somalia",2006-01-01,"annual",NA,1,NA,10718317
"2103","SOM","2007","SO","Somalia",2007-01-01,"annual",NA,0,NA,11038596
"2104","SOM","2008","SO","Somalia",2008-01-01,"annual",NA,1.1,NA,11369276
"2105","SOM","2009","SO","Somalia",2009-01-01,"annual",NA,2.8,NA,11707990
"2106","SOM","2010","SO","Somalia",2010-01-01,"annual",NA,3.2,NA,12053223
"2107","SOM","2011","SO","Somalia",2011-01-01,"annual",NA,2.9,NA,12404725
"2108","SOM","2012","SO","Somalia",2012-01-01,"annual",NA,1.4,NA,12763776
"2109","SOM","2013","SO","Somalia",2013-01-01,"annual",NA,6.3,NA,13132349
"2110","SOM","2014","SO","Somalia",2014-01-01,"annual",NA,6.2,NA,13513125
"2111","SRB","2005","RS","Serbia",2005-01-01,"annual",0.41717,NA,8707.03936494938,7440769
"2112","SRB","2006","RS","Serbia",2006-01-01,"annual",0.46569,NA,9611.43406926693,7411569
"2113","SRB","2007","RS","Serbia",2007-01-01,"annual",0.61887,2843.1,10474.3895940291,7381579
"2114","SRB","2008","RS","Serbia",2008-01-01,"annual",0.71082,3096.6,11921.8129614292,7350222
"2115","SRB","2009","RS","Serbia",2009-01-01,"annual",0.86614,3710.7,11827.6081268123,7320807
"2116","SRB","2010","RS","Serbia",2010-01-01,"annual",0.74359,4120.9,12087.1010470258,7291436
"2117","SRB","2011","RS","Serbia",2011-01-01,"annual",0.72387,4919.6,12967.918642956,7234099
"2118","SRB","2012","RS","Serbia",2012-01-01,"annual",0.90798,6076.6,13107.9827379391,7199077
"2119","SRB","2013","RS","Serbia",2013-01-01,"annual",0.72617,5472.3,13760.0520833922,7164132
"2120","SRB","2014","RS","Serbia",2014-01-01,"annual",0.76942,5233.2,13771.3842844686,7130576
"2121","SSA","2005","ZF","Sub-Saharan Africa (excluding high income)",2005-01-01,"annual",NA,9970.13095594982,2496.61855410967,764783733.243966
"2122","SSA","2006","ZF","Sub-Saharan Africa (excluding high income)",2006-01-01,"annual",NA,11251.6681800055,2681.89137886728,785820414.484987
"2123","SSA","2007","ZF","Sub-Saharan Africa (excluding high income)",2007-01-01,"annual",0.548122438951434,12216.0332877421,2870.45670685572,807571796.990929
"2124","SSA","2008","ZF","Sub-Saharan Africa (excluding high income)",2008-01-01,"annual",NA,12888.1867928357,3005.28391209771,830024044.295534
"2125","SSA","2009","ZF","Sub-Saharan Africa (excluding high income)",2009-01-01,"annual",NA,14661.6568195387,3044.76460338393,853151354.110201
"2126","SSA","2010","ZF","Sub-Saharan Africa (excluding high income)",2010-01-01,"annual",NA,16214.1258599146,3169.37608769881,876933366.362228
"2127","SSA","2011","ZF","Sub-Saharan Africa (excluding high income)",2011-01-01,"annual",NA,17861.4235121934,3290.03039253046,901368314.357816
"2128","SSA","2012","ZF","Sub-Saharan Africa (excluding high income)",2012-01-01,"annual",NA,19005.1787016522,3386.16660934169,926459874.077234
"2129","SSA","2013","ZF","Sub-Saharan Africa (excluding high income)",2013-01-01,"annual",NA,20837.2790886183,3518.54658370951,952188682.610082
"2130","SSA","2014","ZF","Sub-Saharan Africa (excluding high income)",2014-01-01,"annual",NA,23587.879937067,3650.24671418329,978533722.739162
"2131","SSD","2005","SS","South Sudan",2005-01-01,"annual",NA,0,NA,8108877
"2132","SSD","2006","SS","South Sudan",2006-01-01,"annual",NA,0,NA,8468152
"2133","SSD","2007","SS","South Sudan",2007-01-01,"annual",NA,0,NA,8856800
"2134","SSD","2008","SS","South Sudan",2008-01-01,"annual",NA,0,3570.7610570547,9263136
"2135","SSD","2009","SS","South Sudan",2009-01-01,"annual",NA,0,3620.00878956097,9670667
"2136","SSD","2010","SS","South Sudan",2010-01-01,"annual",NA,0,3713.25848727013,10067192
"2137","SSD","2011","SS","South Sudan",2011-01-01,"annual",NA,1.6,3482.0483956412,10448857
"2138","SSD","2012","SS","South Sudan",2012-01-01,"annual",NA,2.4,1846.74181023166,10818258
"2139","SSD","2013","SS","South Sudan",2013-01-01,"annual",NA,9.8,2054.72560557416,11177490
"2140","SSD","2014","SS","South Sudan",2014-01-01,"annual",NA,5.8,2091.73376232449,11530971
"2141","SSF","2005","ZG","Sub-Saharan Africa",2005-01-01,"annual",NA,9975.07638102513,2498.06414833355,764866591.243966
"2142","SSF","2006","ZG","Sub-Saharan Africa",2006-01-01,"annual",NA,11260.7600867542,2683.48682151847,785905014.484987
"2143","SSF","2007","ZG","Sub-Saharan Africa",2007-01-01,"annual",0.548122438951434,12228.4626871083,2872.234023032,807656829.990929
"2144","SSF","2008","ZG","Sub-Saharan Africa",2008-01-01,"annual",NA,12898.996398529,3006.98603684731,830111000.295534
"2145","SSF","2009","ZG","Sub-Saharan Africa",2009-01-01,"annual",NA,14668.3161235159,3046.40862009331,853238652.110201
"2146","SSF","2010","ZG","Sub-Saharan Africa",2010-01-01,"annual",NA,16226.0438497816,3171.09235481304,877023136.362228
"2147","SSF","2011","ZG","Sub-Saharan Africa",2011-01-01,"annual",NA,17871.3230743567,3291.89768364244,901455755.357816
"2148","SSF","2012","ZG","Sub-Saharan Africa",2012-01-01,"annual",NA,19014.9781362535,3388.15381336343,926548177.077234
"2149","SSF","2013","ZG","Sub-Saharan Africa",2013-01-01,"annual",NA,20853.1790321943,3520.63637861614,952278631.610082
"2150","SSF","2014","ZG","Sub-Saharan Africa",2014-01-01,"annual",NA,23597.4789551877,3652.37989441957,978625081.739162
"2151","SST","2005","S1","Small states",2005-01-01,"annual",NA,2687.87722624682,13107.0770860608,31949551
"2152","SST","2006","S1","Small states",2006-01-01,"annual",NA,3001.40847013466,14638.9133565424,32592554
"2153","SST","2007","S1","Small states",2007-01-01,"annual",NA,3336.90318092921,16056.3212120043,33291250
"2154","SST","2008","S1","Small states",2008-01-01,"annual",NA,3729.19731670143,17202.4784288173,34023435
"2155","SST","2009","S1","Small states",2009-01-01,"annual",NA,4028.630690592,17290.2141192115,34745372
"2156","SST","2010","S1","Small states",2010-01-01,"annual",NA,4640.72472686324,18431.5497948553,35467734
"2157","SST","2011","S1","Small states",2011-01-01,"annual",NA,4805.42421512648,19725.3319832808,36173803
"2158","SST","2012","S1","Small states",2012-01-01,"annual",NA,5390.56552434062,20371.7779021971,36873246
"2159","SST","2013","S1","Small states",2013-01-01,"annual",NA,5959.63636143137,20989.8722693013,37565022
"2160","SST","2014","S1","Small states",2014-01-01,"annual",NA,6537.98249974422,21527.4862365303,38251715
"2161","STP","2005","ST","Sao Tome and Principe",2005-01-01,"annual",NA,0.3,1983.33949990665,155630
"2162","STP","2006","ST","Sao Tome and Principe",2006-01-01,"annual",NA,1,2178.84898770235,159328
"2163","STP","2007","ST","Sao Tome and Principe",2007-01-01,"annual",NA,1.3,2256.18521268526,163101
"2164","STP","2008","ST","Sao Tome and Principe",2008-01-01,"annual",NA,0,2431.92208896775,166913
"2165","STP","2009","ST","Sao Tome and Principe",2009-01-01,"annual",NA,1.3,2452.53959905964,170813
"2166","STP","2010","ST","Sao Tome and Principe",2010-01-01,"annual",NA,2.2,2588.07974333705,174776
"2167","STP","2011","ST","Sao Tome and Principe",2011-01-01,"annual",NA,0,2695.62954239181,178800
"2168","STP","2012","ST","Sao Tome and Principe",2012-01-01,"annual",NA,0.5,2768.2335148403,182889
"2169","STP","2013","ST","Sao Tome and Principe",2013-01-01,"annual",NA,1.2,2882.8672386326,187045
"2170","STP","2014","ST","Sao Tome and Principe",2014-01-01,"annual",NA,0.7,3050.62676762559,191266
"2171","SUR","2005","SR","Suriname",2005-01-01,"annual",NA,5.8,10834.5922071629,498946
"2172","SUR","2006","SR","Suriname",2006-01-01,"annual",NA,5.2,11473.2528351789,504307
"2173","SUR","2007","SR","Suriname",2007-01-01,"annual",NA,5.8,12249.5395294179,509705
"2174","SUR","2008","SR","Suriname",2008-01-01,"annual",NA,5.1,12869.898246519,515148
"2175","SUR","2009","SR","Suriname",2009-01-01,"annual",NA,4.5,13218.06309781,520619
"2176","SUR","2010","SR","Suriname",2010-01-01,"annual",NA,6.7,13924.390720947,526103
"2177","SUR","2011","SR","Suriname",2011-01-01,"annual",NA,4.2,14887.9368149101,531589
"2178","SUR","2012","SR","Suriname",2012-01-01,"annual",NA,9.5,15410.9964927827,537077
"2179","SUR","2013","SR","Suriname",2013-01-01,"annual",NA,15.8,15956.9489964571,542540
"2180","SUR","2014","SR","Suriname",2014-01-01,"annual",NA,5.9,16092.7648488859,547928
"2181","SVK","2005","SK","Slovak Republic",2005-01-01,"annual",0.49401,2548.8,16616.1345443472,5372807
"2182","SVK","2006","SK","Slovak Republic",2006-01-01,"annual",0.47563,2644.4,18867.0916018413,5373054
"2183","SVK","2007","SK","Slovak Republic",2007-01-01,"annual",0.44824,2800.2,21161.4862289664,5374622
"2184","SVK","2008","SK","Slovak Republic",2008-01-01,"annual",0.46204,3332.5,23691.6438756506,5379233
"2185","SVK","2009","SK","Slovak Republic",2009-01-01,"annual",0.47326,3164.3,23055.0759842583,5386406
"2186","SVK","2010","SK","Slovak Republic",2010-01-01,"annual",0.61614,3638.3,24986.6128088286,5391428
"2187","SVK","2011","SK","Slovak Republic",2011-01-01,"annual",0.66326,3899.5,25835.0047572051,5398384
"2188","SVK","2012","SK","Slovak Republic",2012-01-01,"annual",0.80495,4261.9,26647.4219627674,5407579
"2189","SVK","2013","SK","Slovak Republic",2013-01-01,"annual",0.82362,4616.6,27897.5985749197,5413393
"2190","SVK","2014","SK","Slovak Republic",2014-01-01,"annual",0.88172,5135.9,28927.6687644359,5418649
"2191","SVN","2005","SI","Slovenia",2005-01-01,"annual",1.41229,2334.9,23945.2553423533,2000474
"2192","SVN","2006","SI","Slovenia",2006-01-01,"annual",1.53291,2392.7,25766.5389510858,2006868
"2193","SVN","2007","SI","Slovenia",2007-01-01,"annual",1.42382,2754.2,27600.869094567,2018122
"2194","SVN","2008","SI","Slovenia",2008-01-01,"annual",1.62564,3006.9,29624.1901825066,2021316
"2195","SVN","2009","SI","Slovenia",2009-01-01,"annual",1.81629,3221.1,27471.0479908709,2039669
"2196","SVN","2010","SI","Slovenia",2010-01-01,"annual",2.05763,3246.6,27766.4203840775,2048583
"2197","SVN","2011","SI","Slovenia",2011-01-01,"annual",2.42358,3780.4,28804.7015194266,2052843
